stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding
104086,50457,Saint-Laurent / de Louvain,45.545508,-73.654482,1
104089,50458,de Louvain / No 7,45.545161,-73.655051,1
104094,50459,Fleury / Fabre,45.566600,-73.654149,1
104101,50460,Christophe-Colomb / Sauriol,45.560254,-73.654077,1
104103,50461,Christophe-Colomb / Sauriol,45.560219,-73.654496,1
104123,50463,De Saint-Firmin / Prieur,45.571527,-73.654113,1
104132,50464,Henri-Bourassa / D'Iberville,45.578225,-73.653621,1
104134,50465,Henri-Bourassa / D'Iberville,45.577845,-73.653422,1
104141,50466,Saint-Hubert / Sauvé,45.554500,-73.653764,1
104142,50467,Sauvé / Saint-Hubert,45.554657,-73.654081,1
104143,50468,Saint-Hubert / Sauvé,45.554518,-73.654292,1
104144,50469,Sauvé / Saint-Hubert,45.554398,-73.654063,1
104151,50470,Papineau / Fleury,45.568173,-73.653227,1
104152,50471,Fleury / Papineau,45.568350,-73.653370,1
104153,50472,Papineau / Fleury,45.568086,-73.653632,1
104154,50473,Fleury / Papineau,45.567912,-73.653437,1
104170,50474,Berri / No 9592,45.550115,-73.653554,1
104181,50475,Décarie / Paré,45.496095,-73.655147,1
104182,50476,Paré / Décarie,45.496524,-73.655014,1
104183,50477,Décarie / Paré,45.495780,-73.656070,1
104184,50478,Paré / Décarie,45.495628,-73.655939,1
104187,50479,Paré / Décarie,45.495412,-73.656404,1
104188,50480,Décarie / Paré,45.495494,-73.655629,2
104191,50481,de l'Acadie / Legendre,45.532712,-73.654341,1
104193,50482,de l'Acadie / Legendre,45.532287,-73.653867,1
104202,50483,Henri-Bourassa / Sackville,45.579451,-73.652694,1
104204,50484,Henri-Bourassa / Sackville,45.579217,-73.652382,1
104212,50485,Fleury / Charton,45.569694,-73.652550,1
104214,50486,Fleury / Charton,45.569327,-73.652603,1
104222,50487,Sauvé / Georges-Baril,45.556720,-73.652861,1
104224,50488,Sauvé / Georges-Baril,45.556468,-73.652841,1
104237,50489,Connaught / Westmore,45.461255,-73.655409,1
104253,50491,Charles-De La Tour / De Beauharnois,45.529188,-73.653124,1
104262,50492,Sauvé / Chambord,45.558080,-73.652055,1
104264,50493,Sauvé / Chambord,45.557825,-73.652034,1
104282,50494,Henri-Bourassa / J.-J.-Gagnier,45.581752,-73.651352,1
104284,50495,Henri-Bourassa / J.-J.-Gagnier,45.581274,-73.651136,1
104302,50496,Fleury / De Lorimier,45.571277,-73.651171,1
104304,50497,Fleury / De Lorimier,45.571025,-73.651221,1
104320,50498,Meilleur / No 9200,45.537161,-73.653765,1
104331,50500,Mountain Sights / Buchan,45.496825,-73.652979,1
104343,50501,Berri / de Louvain,45.549603,-73.651767,1
104351,50502,Christophe-Colomb / Sauvé,45.559363,-73.651009,1
104352,50503,Sauvé / Christophe-Colomb,45.559486,-73.651208,1
104353,50504,Christophe-Colomb / Sauvé,45.559327,-73.651443,1
104354,50505,Sauvé / Christophe-Colomb,45.559138,-73.651248,1
104361,50506,Station Namur (Décarie / Jean-Talon),45.494585,-73.652580,1
104362,50507,Station Namur (Jean-Talon / Décarie),45.494843,-73.652760,1
104363,50508,Station Namur (Décarie / Jean-Talon),45.494251,-73.653664,1
104365,50509,Jean-Talon / Mountain Sights,45.495284,-73.651867,1
104366,50510,Station Namur (Décarie / Jean-Talon),45.495259,-73.653745,1
104372,50511,Legendre / du Parc,45.537445,-73.651575,1
104374,50512,Legendre / du Parc,45.537205,-73.651566,2
104402,50513,Henri-Bourassa / Saint-Michel,45.584355,-73.650362,1
104404,50514,Henri-Bourassa / Poitras,45.583479,-73.650276,1
104405,50515,Henri-Bourassa / Saint-Michel,45.584348,-73.649916,1
104411,50516,Papineau / Sauriol,45.566957,-73.650301,1
104413,50517,Papineau / Sauriol,45.566872,-73.650712,1
104421,50518,Saint-Laurent / Chabanel,45.544455,-73.650826,1
104423,50519,Saint-Laurent / Chabanel,45.544433,-73.651376,1
104432,50521,Fleury / Parthenais,45.572646,-73.650016,1
104434,50522,Fleury / Parthenais,45.572334,-73.650113,1
104442,50523,Legendre / Jeanne-Mance,45.538670,-73.650854,1
104444,50524,Legendre / Jeanne-Mance,45.538467,-73.650827,1
104451,50525,West Broadway / Chester,45.461395,-73.652627,1
104454,50526,Chester / West Broadway,45.461229,-73.652858,1
104462,50527,Sauvé / Curotte,45.561537,-73.650002,1
104464,50528,Sauvé / Curotte,45.561286,-73.650000,1
104472,50529,Legendre / Meunier,45.539816,-73.650181,1
104474,50530,Legendre / Meunier,45.539614,-73.650150,1
104482,50531,Jean-Talon / Mountain Sights,45.495937,-73.651333,1
104483,50532,Mountain Sights / Jean-Talon,45.495909,-73.651739,1
104491,50533,Kindersley / Ostell-Crescent,45.502912,-73.651174,1
104493,50534,Kindersley / Ostell-Crescent,45.503210,-73.651414,1
104511,50535,Saint-Hubert / de Louvain,45.553209,-73.649186,1
104512,50536,de Louvain / Saint-Hubert,45.553455,-73.649555,1
104513,50537,Saint-Hubert / de Louvain,45.553190,-73.649755,1
104514,50538,de Louvain / Saint-Hubert,45.553039,-73.649550,1
104523,50539,de l'Acadie / Crémazie nord,45.531237,-73.650307,1
104542,50540,Fleury / de Lille,45.574364,-73.648561,1
104544,50541,Fleury / de Lille,45.574113,-73.648610,1
104552,50542,Sauvé / Garnier,45.563942,-73.648636,1
104554,50543,Sauvé / Garnier,45.563560,-73.648694,1
104562,50544,Vézina / Macdonald,45.489010,-73.650825,1
104572,50545,Legendre / de Reims,45.541561,-73.649165,1
104574,50546,Legendre / de Reims,45.541314,-73.649160,1
104582,50547,de la Savane / Kindersley,45.500701,-73.650271,1
104583,50548,Kindersley / de la Savane,45.500793,-73.650684,1
104602,50549,Crémazie / de l'Acadie,45.531412,-73.649672,1
104611,50550,Clanranald / Vézina,45.489381,-73.649755,1
104623,50551,Berri / Chabanel,45.548722,-73.648693,1
104630,50552,du Parc / No 6590,45.527892,-73.615281,1
104631,50553,du Parc / De Beauharnois,45.536422,-73.648345,1
104633,50554,du Parc / De Beauharnois,45.536282,-73.648232,1
104641,50555,Papineau / Sauvé,45.565748,-73.647396,1
104642,50556,Sauvé / Papineau,45.565913,-73.647540,1
104643,50557,Papineau / Sauvé,45.565656,-73.647786,1
104644,50558,Sauvé / Papineau,45.565489,-73.647623,1
104651,50559,Lajeunesse / Chabanel,45.549407,-73.647968,1
104664,50560,de la Savane / Victoria,45.500610,-73.649698,1
104684,50561,Crémazie / Acadie,45.530069,-73.647735,1
104691,50562,Saint-Laurent / Legendre,45.543558,-73.647716,1
104692,50563,Legendre / Saint-Laurent,45.543787,-73.647843,1
104693,50564,Saint-Laurent / Legendre,45.543497,-73.648125,1
104694,50565,Legendre / Saint-Laurent,45.543387,-73.647939,1
104695,50566,Legendre / Saint-Laurent,45.543847,-73.647669,1
104702,50567,Fleury / André-Jobin,45.576346,-73.646885,1
104704,50568,Fleury / André-Jobin,45.576055,-73.646967,1
104711,50569,Walkley / Côte-Saint-Luc,45.469695,-73.648803,1
104712,50570,Côte-Saint-Luc / Walkley,45.470154,-73.649721,1
104742,50571,Sauvé / Charton,45.567179,-73.646728,1
104744,50572,Sauvé / Charton,45.566931,-73.646767,1
104751,50573,de l'Acadie / Crémazie sud,45.530367,-73.646836,1
104771,50574,Christophe-Colomb / de Louvain,45.557952,-73.646196,1
104773,50575,Christophe-Colomb / de Louvain,45.557911,-73.646801,1
104781,50576,West Broadway / Fielding,45.459892,-73.648730,1
104782,50577,Fielding / O'Bryan,45.460473,-73.649039,1
104783,50578,West Broadway / Fielding,45.460045,-73.649502,1
104794,50579,Crémazie / d'Outremont,45.532592,-73.647010,1
104801,50580,Victoria / Jean-Talon,45.498938,-73.647641,1
104802,50581,Jean-Talon / Victoria,45.499180,-73.647978,1
104803,50582,Victoria / Jean-Talon,45.499010,-73.648317,1
104804,50583,Jean-Talon / Victoria,45.498641,-73.648075,1
104813,50584,Macdonald / Plamondon,45.487679,-73.648369,1
104821,50585,Saint-Hubert / Chabanel,45.552367,-73.646206,1
104823,50586,Saint-Hubert / Chabanel,45.552306,-73.646619,1
104839,50587,Jean-Talon / No 4855,45.498549,-73.648491,1
104841,50588,Champagneur / Crémazie,45.533113,-73.646240,1
104852,50589,Legendre / Henri-Julien,45.546378,-73.646371,2
104854,50590,Legendre / Henri-Julien,45.546070,-73.646386,1
104861,50591,Décarie / Vézina,45.492084,-73.647445,1
104872,50592,Fleury / Larose,45.578382,-73.645184,1
104874,50593,Fleury / Larose,45.578066,-73.645280,1
104882,50594,Sauvé / De Lorimier,45.568828,-73.645333,1
104884,50595,Sauvé / De Lorimier,45.568582,-73.645375,1
104892,50596,Fielding / Doherty,45.461284,-73.648401,1
104894,50597,Fielding / Doherty,45.460928,-73.648144,1
104901,50598,Clanranald / Plamondon,45.488336,-73.647428,1
104923,50599,Décarie / Vézina,45.491627,-73.647740,1
104932,50600,Legendre / Berri,45.547982,-73.645440,1
104933,50601,Berri / Legendre,45.547836,-73.645603,1
104934,50602,Legendre / Berri,45.547654,-73.645477,1
104941,50603,Cavendish / Côte-Saint-Luc,45.471568,-73.647508,1
104942,50604,Côte-Saint-Luc / Cavendish,45.471882,-73.647726,1
104943,50605,Cavendish / Côte-Saint-Luc,45.471766,-73.648305,1
104944,50606,Côte-Saint-Luc / Robinson,45.471370,-73.648038,1
104953,50607,McLynn / Plamondon,45.489166,-73.647316,1
104962,50608,Jean-Talon / de la Savane,45.500658,-73.646550,1
104964,50609,Jean-Talon / de la Savane,45.499982,-73.646904,1
104971,50610,Papineau / Charland,45.564499,-73.644386,1
104972,50611,Charland / Charton,45.565664,-73.644038,1
104973,50612,Papineau / Charland,45.564542,-73.645070,1
104982,50613,Fielding / Saint-Ignatius,45.462345,-73.647571,1
104984,50614,Fielding/Saint-Ignatius,45.461984,-73.647317,1
104991,50615,Lajeunesse / Legendre,45.548506,-73.644871,1
105012,50616,Sauvé / Parthenais,45.570262,-73.644139,1
105014,50617,Sauvé / Parthenais,45.569845,-73.644270,1
105022,50618,Chester / Walkley,45.469072,-73.646892,1
105031,50619,Saint-Laurent / De Beauharnois,45.542712,-73.644640,1
105033,50620,Saint-Laurent / De Beauharnois,45.542606,-73.645029,1
105042,50621,Crémazie / Tolhurst,45.537550,-73.644619,1
105052,50622,Fielding / Coronation,45.463476,-73.646597,1
105054,50623,Fielding / Coronation,45.463133,-73.646421,1
105061,50624,Jeanne-Mance / Crémazie,45.536617,-73.644198,1
105072,50625,Sauvé / Rancourt,45.571313,-73.643221,1
105082,50626,Côte-Saint-Luc / Randall,45.473036,-73.646255,1
105084,50627,Côte-Saint-Luc / Randall,45.472687,-73.646355,1
105091,50628,Décarie / Plamondon,45.491041,-73.645077,1
105092,50629,Plamondon / Décarie,45.491345,-73.645181,1
105094,50630,Plamondon / Décarie,45.490595,-73.645485,1
105095,50631,Plamondon / Trans Island,45.491493,-73.644847,1
105101,50632,de l'Acadie / de Liège,45.529512,-73.643837,1
105103,50633,de l'Acadie/de Liège,45.529400,-73.644228,1
105114,50634,Sauvé / de Lille,45.571671,-73.642753,1
105118,50635,de Lille / Sauvé,45.571580,-73.642328,1
105121,50636,Cavendish / Chester,45.470733,-73.645347,1
105122,50637,Chester / Cavendish,45.470848,-73.645505,1
105123,50638,Cavendish / Chester,45.470704,-73.645719,1
105131,50639,Christophe-Colomb / Chabanel,45.557037,-73.642945,1
105133,50640,Christophe-Colomb / Chabanel,45.556937,-73.643353,1
105142,50641,Van Horne / Macdonald,45.486373,-73.645120,1
105143,50642,MacDonald / Fleet,45.486307,-73.645318,1
105144,50643,Fleet / Macdonald,45.486138,-73.645128,2
105151,50644,Saint-Hubert / Legendre,45.551515,-73.643188,1
105153,50645,Saint-Hubert / Legendre,45.551442,-73.643557,1
105161,50646,Papineau / de Louvain,45.563555,-73.642199,1
105168,50647,Papineau / de Louvain,45.563197,-73.642004,1
105171,50648,West Broadway / Somerled,45.458560,-73.645283,1
105172,50649,Somerled / West Broadway,45.458733,-73.645466,1
105173,50650,West Broadway / Somerled,45.458570,-73.645685,1
105175,50651,Somerled / O'Bryan,45.458891,-73.645176,1
105182,50652,Charland / De Lorimier,45.567626,-73.642377,1
105184,50653,Charland / De Lorimier,45.567366,-73.642432,1
105191,50654,Victoria / Mackenzie,45.497342,-73.644090,1
105193,50655,Victoria / Mackenzie,45.497348,-73.644547,1
105202,50656,Crémazie / de l'Esplanade,45.538652,-73.643911,1
105204,50657,Crémazie / de l'Esplanade,45.538640,-73.643134,1
105211,50658,Clanranald / Van Horne,45.486946,-73.644339,1
105212,50659,Van Horne / Clanranald,45.487088,-73.644471,1
105214,50660,Van Horne / Clanranald,45.486828,-73.644534,1
105222,50661,Fielding / Rosedale,45.465488,-73.644978,1
105224,50662,Fielding / Rosedale,45.465209,-73.644944,1
105232,50663,Barclay / Westbury,45.493127,-73.644019,1
105242,50664,Crémazie / Clark,45.541009,-73.642400,1
105245,50665,Crémazie / Clark,45.540890,-73.641686,1
105252,50666,Sauvé / D'Iberville,45.573188,-73.641641,1
105254,50667,Sauvé / D'Iberville,45.572946,-73.641661,1
105261,50668,Saint-Laurent / Crémazie,45.542509,-73.641199,1
105262,50669,Crémazie / Saint-Laurent,45.542554,-73.641410,1
105263,50670,Saint-Laurent / Crémazie,45.541112,-73.641811,1
105265,50671,Crémazie / Saint-Laurent,45.541899,-73.641045,1
105273,50672,Berri / Émile-Journault,45.546968,-73.642576,1
105282,50673,Somerled / Doherty,45.459863,-73.644579,1
105284,50674,Somerled / Doherty,45.459595,-73.644624,1
105291,50675,Jeanne-Mance / Bellarmin,45.536073,-73.642322,1
105301,50676,Champagneur / de Liège,45.532048,-73.642316,1
105323,50677,Randall / Chester,45.472529,-73.644315,1
105331,50678,Lajeunesse / Émile-Journault,45.547588,-73.641717,1
105332,50679,Émile-Journault / Lajeunesse,45.547826,-73.641892,1
105344,50680,Plamondon / Barclay,45.492373,-73.644044,1
105364,50681,Crémazie / de Reims,45.539811,-73.642380,1
105372,50682,de Liège / De l'Épée,45.533273,-73.641852,1
105382,50683,Barclay / Lemieux,45.494540,-73.642912,1
105392,50684,Van Horne / Coolbrook,45.488670,-73.643039,1
105412,50685,Sauvé / Sackville,45.574586,-73.640468,1
105414,50686,Sauvé / Sackville,45.574309,-73.640517,1
105434,50687,Émile-Journault / Millen,45.549086,-73.641041,1
105442,50688,Fielding / Walkley,45.467638,-73.643292,1
105444,50689,Fielding / Walkley,45.467230,-73.643380,1
105451,50690,Victoria / Bouchette,45.496469,-73.642183,1
105453,50691,Victoria / Bouchette,45.496493,-73.642564,1
105461,50692,Côte-des-Neiges / Jean-Talon,45.505260,-73.641825,1
105462,50693,Jean-Talon / Laird,45.505561,-73.642060,1
105465,50694,Jean-Talon / Côte-des-Neiges,45.505755,-73.641454,1
105482,50695,Somerled / Coronation,45.462019,-73.642885,1
105484,50696,Somerled / Coronation,45.461806,-73.642890,1
105494,50697,Plamondon / Lemieux,45.493902,-73.642019,1
105501,50698,de l'Acadie / d'Anvers,45.528609,-73.640757,1
105503,50699,de l'Acadie/d'Anvers,45.528491,-73.641139,1
105511,50700,Décarie / Van Horne,45.489648,-73.641954,1
105512,50701,Van Horne / Décarie,45.489977,-73.642040,1
105513,50702,Décarie / Van Horne,45.489348,-73.642541,1
105514,50703,Van Horne / Décarie,45.489212,-73.642381,1
105522,50704,Charland / de Lille,45.570772,-73.639714,1
105523,50705,de Lille / Charland,45.570646,-73.640093,1
105524,50706,Charland / de Lille,45.570402,-73.639863,1
105531,50707,Saint-Hubert / Émile-Journault,45.550616,-73.639997,1
105532,50708,Émile-Journault / Marcel-Cadieux,45.550952,-73.640076,1
105533,50709,Saint-Hubert / Émile-Journault,45.550554,-73.640432,1
105534,50710,Émile-Journault / Saint-Hubert,45.550367,-73.640269,1
105537,50711,Émile-Journault / De Chateaubriand,45.550044,-73.640639,1
105541,50712,Christophe-Colomb / Legendre,45.556231,-73.640089,1
105543,50713,Christophe-Colomb / Legendre,45.556155,-73.640574,1
105553,50714,Macdonald / Hampstead,45.484886,-73.642157,1
105562,50715,de Liège / Jeanne-Mance,45.535636,-73.640476,1
105571,50716,West Broadway / de Terrebonne,45.457449,-73.642413,1
105573,50717,West Broadway / de Terrebonne,45.457453,-73.642795,1
105582,50718,Sauvé / J.-J.-Gagnier,45.576103,-73.639199,1
105584,50719,Sauvé / Larose,45.575626,-73.639417,1
105594,50720,Crémazie / Casgrain,45.542774,-73.640473,1
105602,50721,Station Plamondon Nord (Barclay / Victoria),45.496188,-73.641440,1
105614,50722,Van Horne / Décarie,45.489869,-73.641890,1
105622,50723,Sherbrooke / Connaught,45.454061,-73.642325,1
105641,50724,Cavendish / Fielding,45.469317,-73.641699,1
105642,50725,Fielding / Cavendish,45.469449,-73.641849,1
105643,50726,Cavendish / Fielding,45.469286,-73.642061,1
105644,50727,Fielding / Cavendish,45.469159,-73.641912,1
105651,50728,Clanranald / Bourret,45.485534,-73.641194,1
105662,50729,Somerled / Mariette,45.463416,-73.641800,1
105664,50730,Somerled / Mariette,45.463130,-73.641861,1
105672,50731,Charland / D'Iberville,45.572031,-73.638651,1
105681,50732,Saint-Michel / Sauvé,45.576824,-73.638249,1
105683,50733,Saint-Michel / Sauvé,45.576805,-73.638762,1
105694,50734,Crémazie / Henri-Julien,45.543969,-73.639595,1
105712,50735,Jean-Talon / Mulberry,45.506614,-73.640067,2
105721,50736,Station Plamondon Nord (Victoria / Plamondon),45.495654,-73.640352,1
105723,50737,Station Plamondon Nord (Victoria / Plamondon),45.495671,-73.640721,1
105724,50738,Station Plamondon Nord (Plamondon / Victoria),45.495518,-73.640577,1
105731,50739,Champagneur / d'Anvers,45.531195,-73.639202,1
105747,50740,de Liège / de l'Esplanade,45.537408,-73.639500,1
105751,50741,Gare Montréal-Ouest,45.454553,-73.641462,1
105762,50744,Van Horne / Westbury,45.491427,-73.640452,1
105764,50745,Van Horne / Westbury,45.491209,-73.640527,1
105774,50746,Jean-Talon / Frobisher,45.506382,-73.640140,1
105782,50747,Sherbrooke / Patricia,45.455402,-73.641252,1
105793,50748,Bloomfield / d'Anvers,45.531752,-73.639255,1
105802,50749,Somerled / King-Edward,45.464742,-73.640777,1
105804,50750,Somerled / King-Edward,45.464564,-73.640744,1
105812,50751,de Liège / de Reims,45.538926,-73.638630,1
105824,50752,Côte-Saint-Luc / Hingston,45.476056,-73.640421,1
105832,50753,Barclay / Lavoie,45.498247,-73.639599,1
105842,50754,Charland / Sackville,45.573362,-73.637540,1
105844,50755,Charland / Sackville,45.573106,-73.637587,1
105851,50756,Saint-Denis / Crémazie,45.545276,-73.638251,1
105858,50758,Station Crémazie Sud (Saint-Denis / Crémazie),45.545085,-73.638169,1
105884,50760,Station Crémazie Nord / voie des bus,45.546234,-73.639266,1
105892,50761,Fielding / West Hill,45.471853,-73.640031,1
105895,50762,Fielding / West Hill,45.472029,-73.639841,1
105902,50763,Sherbrooke / West Broadway,45.456692,-73.640198,1
105903,50764,West Broadway / Sherbrooke,45.456564,-73.640494,1
105904,50765,Sherbrooke / West Broadway,45.456421,-73.640193,1
105906,50766,West Broadway / Sherbrooke,45.456750,-73.640602,1
105912,50767,Station Crémazie Nord (Crémazie / Berri),45.545705,-73.638939,1
105913,50768,Station Crémazie Nord (Berri / Crémazie),45.545445,-73.639253,1
105914,50769,Station Crémazie Sud (Crémazie / Berri),45.545619,-73.638165,1
105915,50770,Station Crémazie Sud (Crémazie / Berri),45.546138,-73.637714,1
105921,50772,Christophe-Colomb / Émile-Journault,45.555384,-73.637096,1
105922,50773,Émile-Journault / Christophe-Colomb,45.555732,-73.637224,1
105923,50774,Christophe-Colomb / Émile-Journault,45.555359,-73.637766,1
105926,50775,Christophe-Colomb / Émile-Journault,45.555589,-73.637820,1
105942,50776,Côte-Saint-Luc / Heath,45.476767,-73.638984,1
105952,50777,Van Horne / Lemieux,45.492817,-73.639119,1
105954,50778,Van Horne / Lemieux,45.492482,-73.639207,1
105961,50779,de l'Acadie / Jarry,45.527700,-73.637636,1
105963,50780,de l'Acadie / de l'Acadie,45.527585,-73.638126,2
105965,50781,Jarry / de l'Acadie,45.527919,-73.637606,1
105966,50782,Jarry / de l'Acadie,45.527955,-73.637821,1
105972,50783,Somerled / Walkley,45.466227,-73.639659,1
105974,50784,Somerled / Walkley,45.465966,-73.639662,1
105981,50785,Saint-Laurent / de Liège,45.540771,-73.637327,1
105983,50786,Saint-Laurent / de Liège,45.540666,-73.637724,1
105987,50787,de Liège / Clark,45.540288,-73.637862,1
105988,50788,Saint-Laurent / de Liège,45.540504,-73.637173,1
105991,50789,Côte-des-Neiges / Mackenzie,45.503626,-73.638093,1
106001,50790,Décarie / Bourret,45.488277,-73.638883,1
106014,50791,Plamondon / Lavoie,45.497565,-73.638745,1
106020,50792,Station Crémazie Nord / voie des bus,45.546503,-73.638938,1
106026,50793,Station Crémazie Nord (Lajeunesse / Crémazie),45.546668,-73.638544,1
106027,50794,Station Crémazie Nord (Crémazie / Lajeunesse),45.545920,-73.638751,1
106033,50795,MacDonald / Langhorne,45.483527,-73.639143,1
