idFeuillet;idPersonne;mtmx;mtmy;SRDOMI;nbPersLogi;facteurPersonne;facteurLogement;age;permis;statut;sexe;SRIDU
10226;10226 2;294465;5036745;4620100;3;30.4;20.34;23;1;1;2;4620100.00
10226;10226 3;294465;5036745;4620100;3;26.09;20.34;59;1;1;1;4620100.00
10263;10263 1;300303;5049806;4620195.03;1;22.51;28.63;65;2;4;2;4620195.03
10271;10271 1;292242;5035701;4620381;4;27.95;27.4;36;2;3;2;4620381.00
10271;10271 2;292242;5035701;4620381;4;26.15;27.4;37;1;7;1;4620381.00
10271;10271 3;292242;5035701;4620381;4;35.77;27.4;14;5;3;2;4620381.00
10271;10271 4;292242;5035701;4620381;4;23.7;27.4;6;5;3;1;4620381.00
10287;10287 1;297272;5046046;4620203;1;48.49;34.29;29;2;1;1;4620203.00
10288;10288 1;293142;5036641;4620101.01;3;31.12;24.71;28;1;1;1;4620101.01
10288;10288 2;293142;5036641;4620101.01;3;32.38;24.71;29;1;1;2;4620101.01
10288;10288 3;293142;5036641;4620101.01;3;22.14;24.71;9;5;3;2;4620101.01
10292;10292 1;292655;5035442;4620098;1;35.58;35.86;36;2;1;1;4620098.00
10301;10301 1;299905;5043390;4620048;1;24.31;26.2;54;1;7;2;4620048.00
10317;10317 1;296133;5041948;4620362;1;17.05;27.14;67;1;4;2;4620362.00
10319;10319 1;294857;5048336;4620261;2;39.53;28.56;24;1;1;1;4620261.00
10319;10319 2;294857;5048336;4620261;2;29.47;28.56;17;1;3;2;4620261.00
10346;10346 1;291067;5045484;4620281;2;41.31;28.72;20;1;2;2;4620281.00
10346;10346 2;291067;5045484;4620281;2;31.73;28.72;49;1;1;2;4620281.00
10349;10349 1;298686;5043618;4620157;2;15.8;17.86;53;1;1;2;4620157.00
10349;10349 2;298686;5043618;4620157;2;17.92;17.86;46;1;1;1;4620157.00
10356;10356 1;302490;5051125;4620007;4;25.72;24.18;38;1;2;2;4620007.00
10356;10356 2;302490;5051125;4620007;4;34.83;24.18;40;1;1;1;4620007.00
10356;10356 3;302490;5051125;4620007;4;25.95;24.18;8;5;3;2;4620007.00
10356;10356 4;302490;5051125;4620007;4;28.16;24.18;4;5;6;2;4620007.00
10368;10368 1;294747;5039490;4620116;1;28.54;25.95;40;1;5;1;4620116.00
10369;10369 1;294196;5039113;4620112.02;2;30.14;30.37;38;2;5;2;4620112.02
10369;10369 2;294196;5039113;4620112.02;2;33.4;30.37;40;2;1;1;4620112.02
10370;10370 1;296403;5044531;4620213;2;21.73;19.57;58;1;1;1;4620213.00
10370;10370 2;296403;5044531;4620213;2;17.76;19.57;54;1;1;1;4620213.00
10376;10376 1;298088;5041966;4620138;1;25.36;27.55;62;2;1;2;4620138.00
10383;10383 1;299193;5044053;4620155;2;33.27;29.77;30;1;1;1;4620155.00
10383;10383 2;299193;5044053;4620155;2;34.65;29.77;27;1;3;2;4620155.00
10389;10389 1;296851;5037932;4620353;2;21.19;20.94;77;1;4;1;4620353.00
10389;10389 2;296851;5037932;4620353;2;23.85;20.94;73;2;4;2;4620353.00
10394;10394 1;296600;5045781;4620249;2;19.47;19.04;84;2;4;2;4620249.00
10394;10394 2;296600;5045781;4620249;2;18.47;19.04;80;1;4;1;4620249.00
10395;10395 1;297387;5045221;4620206;1;35.32;27.03;44;1;1;1;4620206.00
10426;10426 1;302186;5048788;4620012.02;1;31.37;34.08;30;1;1;1;4620012.02
10436;10436 1;296616;5042980;4620167;2;27.46;29.77;30;1;1;2;4620167.00
10436;10436 2;296616;5042980;4620167;2;37.81;29.77;29;1;1;1;4620167.00
10443;10443 1;298896;5047139;4620199;1;24.42;24.69;73;1;4;2;4620199.00
10446;10446 1;297661;5039470;4620128;2;37;30.37;27;1;1;1;4620128.00
10446;10446 2;297661;5039470;4620128;2;32.45;30.37;23;2;3;2;4620128.00
10465;10465 1;297673;5038374;4620351;1;33.62;24.59;50;1;1;1;4620351.00
10469;10469 1;288948;5044862;4620284;3;29.48;30.37;61;1;4;1;4620284.00
10469;10469 2;288948;5044862;4620284;3;29.29;30.37;55;2;7;2;4620284.00
10469;10469 3;288948;5044862;4620284;3;42.88;30.37;25;1;3;1;4620284.00
10472;10472 1;299267;5047169;4620198;2;18.01;18.21;80;2;4;2;4620198.00
10472;10472 2;299267;5047169;4620198;2;20.29;18.21;82;1;4;1;4620198.00
10492;10492 1;294835;5042775;4620221;3;35.54;28.08;40;1;3;1;4620221.00
10492;10492 2;294835;5042775;4620221;3;25.6;28.08;30;1;3;1;4620221.00
10492;10492 3;294835;5042775;4620221;3;23.16;28.08;3;5;6;1;4620221.00
10496;10496 1;294290;5035649;4620097.02;2;36.96;29.34;28;1;1;1;4620097.02
10496;10496 2;294290;5035649;4620097.02;2;38.44;29.34;28;1;1;2;4620097.02
10514;10514 1;299103;5042632;4620144;1;25.36;27.55;60;1;1;2;4620144.00
10534;10534 1;302385;5052190;4620194;6;27.7;28.69;51;1;7;2;4620194.00
10534;10534 2;302385;5052190;4620194;6;25.86;28.69;54;1;1;1;4620194.00
10534;10534 3;302385;5052190;4620194;6;38.44;28.69;24;1;1;2;4620194.00
10534;10534 4;302385;5052190;4620194;6;45.94;28.69;23;1;1;1;4620194.00
10534;10534 5;302385;5052190;4620194;6;24.87;28.69;18;2;3;2;4620194.00
10534;10534 6;302385;5052190;4620194;6;24.87;28.69;17;1;3;2;4620194.00
10557;10557 1;297117;5042057;4620363;1;28.27;28.09;41;1;1;1;4620363.00
10567;10567 1;297517;5046499;4620251.02;2;27.89;28.56;35;1;2;1;4620251.02
10567;10567 2;297517;5046499;4620251.02;2;27.7;28.56;59;1;4;2;4620251.02
10572;10572 1;287035;5042536;4620287.02;1;28.55;25.84;48;1;1;2;4620287.02
10587;10587 1;295133;5043288;4620220;1;38.09;32.22;73;2;4;1;4620220.00
10597;10597 1;299153;5045892;4620185;1;20.98;27.03;60;2;2;2;4620185.00
10601;10601 1;297780;5045173;4620205;2;18.01;18.21;81;1;4;2;4620205.00
10601;10601 2;297780;5045173;4620205;2;20.29;18.21;81;1;4;1;4620205.00
10608;10608 1;297181;5045785;4620203;4;20.96;21.3;50;1;2;2;4620203.00
10608;10608 2;297181;5045785;4620203;4;18.7;21.3;50;1;1;1;4620203.00
10608;10608 3;297181;5045785;4620203;4;17.76;21.3;19;2;5;1;4620203.00
10608;10608 4;297181;5045785;4620203;4;18.15;21.3;18;2;3;2;4620203.00
10610;10610 1;303531;5051977;4620002;1;30.55;28.63;78;1;4;1;4620002.00
10612;10612 1;294507;5046226;4620264.02;3;27.05;30.37;52;1;1;2;4620264.02
10612;10612 2;294507;5046226;4620264.02;3;36.26;30.37;28;1;3;2;4620264.02
10612;10612 3;294507;5046226;4620264.02;3;30.01;30.37;55;1;1;1;4620264.02
10639;10639 1;300456;5044175;4620033;2;20.21;26.33;32;1;1;2;4620033.00
10639;10639 2;300456;5044175;4620033;2;33.56;26.33;39;1;1;1;4620033.00
10642;10642 1;298287;5042992;4620160;1;33.41;27.55;42;1;1;1;4620160.00
10661;10661 1;295558;5039334;4620115.02;1;28.63;27.57;89;2;4;2;4620115.02
10668;10668 1;304080;5049920;4620008;1;29.77;25.82;40;1;2;2;4620008.00
10671;10671 1;301761;5049077;4620012.01;1;28.38;25.82;45;1;1;2;4620012.01
10685;10685 1;296167;5039528;4620115.02;2;37;30.37;25;1;3;1;4620115.02
10685;10685 2;296167;5039528;4620115.02;2;37;30.37;26;1;7;1;4620115.02
10702;10702 1;291436;5044000;4620268.01;3;27.28;30.68;30;1;2;2;4620268.01
10702;10702 2;291436;5044000;4620268.01;3;34.3;30.68;43;1;1;1;4620268.01
10702;10702 3;291436;5044000;4620268.01;3;34.68;30.68;0;5;6;2;4620268.01
10710;10710 1;289246;5044427;4620284;4;23.47;26.39;32;2;3;2;4620284.00
10710;10710 2;289246;5044427;4620284;4;29.5;26.39;43;1;3;1;4620284.00
10710;10710 3;289246;5044427;4620284;4;29.83;26.39;3;5;6;2;4620284.00
10710;10710 4;289246;5044427;4620284;4;29.83;26.39;0;5;6;2;4620284.00
10723;10723 1;292158;5046677;4620278;1;22.19;25.84;62;2;4;2;4620278.00
10735;10735 1;295425;5045966;4620240;4;22.06;24.2;32;1;1;1;4620240.00
10735;10735 2;295425;5045966;4620240;4;21.45;24.2;32;1;2;2;4620240.00
10735;10735 3;295425;5045966;4620240;4;28.96;24.2;6;5;3;2;4620240.00
10735;10735 4;295425;5045966;4620240;4;24.28;24.2;4;5;6;2;4620240.00
10774;10774 1;294662;5035925;4620097.02;1;28.3;25.34;41;1;1;2;4620097.02
10812;10812 1;297041;5044578;4620209;1;25.58;28.18;51;1;1;1;4620209.00
10819;10819 1;292155;5047392;4620277;1;32.94;29.31;95;2;4;2;4620277.00
10840;10840 1;291962;5045602;4620279;4;17.49;15.83;45;1;2;2;4620279.00
10840;10840 2;291962;5045602;4620279;4;17.7;15.83;43;1;1;1;4620279.00
10840;10840 3;291962;5045602;4620279;4;15.81;15.83;8;5;3;2;4620279.00
10840;10840 4;291962;5045602;4620279;4;17.85;15.83;14;5;3;1;4620279.00
10855;10855 1;301066;5048924;4620191;3;16.65;18.47;52;1;1;1;4620191.00
10855;10855 2;301066;5048924;4620191;3;17.83;18.47;52;1;1;2;4620191.00
10855;10855 3;301066;5048924;4620191;3;20.16;18.47;13;5;3;2;4620191.00
10860;10860 1;294355;5039366;4620117;1;27.82;25.95;41;2;1;2;4620117.00
10869;10869 1;296835;5042871;4620170;1;63.51;43.13;23;1;3;1;4620170.00
10881;10881 1;298435;5041744;4620138;1;34.68;35.12;67;2;4;1;4620138.00
10888;10888 1;294383;5045241;4620238;1;31.29;28.18;55;1;5;1;4620238.00
10895;10895 1;301015;5043729;4620037;1;31.13;26.84;73;1;2;1;4620037.00
10903;10903 1;296757;5042109;4620363;5;15.5;16.39;46;1;1;1;4620363.00
10903;10903 2;296757;5042109;4620363;5;16.69;16.39;41;1;1;2;4620363.00
10903;10903 3;296757;5042109;4620363;5;18.29;16.39;11;5;3;1;4620363.00
10903;10903 4;296757;5042109;4620363;5;18.3;16.39;8;5;3;2;4620363.00
10903;10903 5;296757;5042109;4620363;5;18.3;16.39;7;5;3;2;4620363.00
10923;10923 1;300936;5044623;4620028;2;41.02;30.45;28;1;1;1;4620028.00
10923;10923 2;300936;5044623;4620028;2;40.97;30.45;24;2;1;2;4620028.00
10926;10926 1;299355;5038887;4620077;2;27.52;28.63;31;1;1;2;4620077.00
10926;10926 2;299355;5038887;4620077;2;28.47;28.63;32;1;1;1;4620077.00
10942;10942 1;298489;5045786;4620184;2;23.42;28.09;18;2;1;1;4620184.00
10942;10942 2;298489;5045786;4620184;2;22.36;28.09;60;1;4;1;4620184.00
10994;10994 1;298460;5043408;4620158;2;37.81;29.77;29;1;1;1;4620158.00
10994;10994 2;298460;5043408;4620158;2;34.65;29.77;29;1;1;2;4620158.00
10995;10995 1;294315;5043062;4620222;1;38.89;35.8;26;1;1;2;4620222.00
11003;11003 1;301101;5045555;4620029;1;28.09;26.84;78;2;4;2;4620029.00
11010;11010 1;299485;5038935;4620077;1;31.65;35.59;35;2;1;2;4620077.00
11013;11013 1;298094;5037086;4620083;2;13.7;17.64;56;1;1;2;4620083.00
11013;11013 2;298094;5037086;4620083;2;16.91;17.64;56;1;1;1;4620083.00
11016;11016 1;298897;5043890;4620156;2;18.12;17.86;87;2;4;2;4620156.00
11016;11016 2;298897;5043890;4620156;2;21.66;17.86;40;2;1;1;4620156.00
11021;11021 1;293852;5042151;4620400;4;15.47;17.08;41;1;1;2;4620400.00
11021;11021 2;293852;5042151;4620400;4;16.66;17.08;42;1;1;1;4620400.00
11021;11021 3;293852;5042151;4620400;4;15.65;17.08;8;5;3;1;4620400.00
11021;11021 4;293852;5042151;4620400;4;15.65;17.08;0;5;6;1;4620400.00
11044;11044 1;292884;5042379;4620404;2;22.22;17.02;63;1;1;1;4620404.00
11044;11044 2;292884;5042379;4620404;2;18.52;17.02;56;1;1;2;4620404.00
11058;11058 1;299040;5046275;4620185;1;24.42;24.69;71;2;4;2;4620185.00
11080;11080 1;296420;5045649;4620242;2;19.67;22.37;69;1;4;1;4620242.00
11080;11080 2;296420;5045649;4620242;2;21.93;22.37;72;2;4;2;4620242.00
11108;11108 1;300544;5047290;4620190.02;2;13.08;16.85;61;1;4;2;4620190.02
11108;11108 2;300544;5047290;4620190.02;2;18.78;16.85;70;1;4;1;4620190.02
11116;11116 1;300570;5048288;4620190.02;1;24.42;24.69;71;1;4;2;4620190.02
11137;11137 1;296672;5042163;4620363;7;25.58;27.31;32;2;7;2;4620363.00
11137;11137 2;296672;5042163;4620363;7;30.29;27.31;32;1;1;1;4620363.00
11137;11137 3;296672;5042163;4620363;7;30.47;27.31;10;5;3;1;4620363.00
11137;11137 4;296672;5042163;4620363;7;36.52;27.31;8;5;3;1;4620363.00
11137;11137 5;296672;5042163;4620363;7;36.52;27.31;7;5;3;1;4620363.00
11137;11137 6;296672;5042163;4620363;7;18.02;27.31;4;5;3;1;4620363.00
11137;11137 7;296672;5042163;4620363;7;18.02;27.31;3;5;6;1;4620363.00
11153;11153 1;295963;5045529;4620243;4;22.39;24.98;37;2;3;2;4620243.00
11153;11153 2;295963;5045529;4620243;4;31.62;24.98;41;1;5;1;4620243.00
11153;11153 3;295963;5045529;4620243;4;29.9;24.98;8;5;3;2;4620243.00
11153;11153 4;295963;5045529;4620243;4;28.31;24.98;12;5;3;1;4620243.00
11158;11158 1;295942;5046198;4620249;4;24.04;24.84;38;1;2;2;4620249.00
11158;11158 2;295942;5046198;4620249;4;24.82;24.84;40;1;1;1;4620249.00
11158;11158 3;295942;5046198;4620249;4;33.7;24.84;5;5;3;2;4620249.00
11158;11158 4;295942;5046198;4620249;4;23.14;24.84;4;5;6;1;4620249.00
11168;11168 1;297432;5036724;4620084;3;37.8;30.73;28;1;1;2;4620084.00
11168;11168 2;297432;5036724;4620084;3;32;30.73;28;1;1;1;4620084.00
11168;11168 3;297432;5036724;4620084;3;24.87;30.73;0;5;6;2;4620084.00
11182;11182 1;301540;5050911;4620192;3;25.93;24.38;39;1;7;2;4620192.00
11182;11182 2;301540;5050911;4620192;3;23.96;24.38;37;1;1;1;4620192.00
11182;11182 3;301540;5050911;4620192;3;21.87;24.38;2;5;6;1;4620192.00
11187;11187 1;293362;5036011;4620101.01;1;30.35;27.94;80;1;4;2;4620101.01
11194;11194 1;303237;5050018;4620008;1;25.59;25.82;57;1;4;1;4620008.00
11198;11198 1;296579;5044010;4620214;3;36.29;30.83;45;1;1;2;4620214.00
11198;11198 2;296579;5044010;4620214;3;27.22;30.83;17;2;3;1;4620214.00
11198;11198 3;296579;5044010;4620214;3;23.32;30.83;15;5;3;2;4620214.00
11216;11216 1;291347;5044266;4620268.01;1;27.28;25.84;40;1;1;2;4620268.01
11241;11241 1;298418;5045265;4620180;2;13.08;16.85;62;1;7;2;4620180.00
11241;11241 2;298418;5045265;4620180;2;14.82;16.85;67;1;4;1;4620180.00
11252;11252 1;294344;5046648;4620264.01;2;18.45;19.01;64;1;4;1;4620264.01
11252;11252 2;294344;5046648;4620264.01;2;16.93;19.01;53;1;7;2;4620264.01
11265;11265 1;297035;5044008;4620211;2;38.97;29.66;24;2;1;1;4620211.00
11265;11265 2;297035;5044008;4620211;2;26.3;29.66;31;1;2;2;4620211.00
11266;11266 1;299526;5037471;4620075;4;21.24;24.91;51;1;5;2;4620075.00
11266;11266 2;299526;5037471;4620075;4;31.2;24.91;48;1;1;1;4620075.00
11266;11266 3;299526;5037471;4620075;4;20.71;24.91;17;2;3;1;4620075.00
11266;11266 4;299526;5037471;4620075;4;21.44;24.91;19;1;3;2;4620075.00
11305;11305 1;294172;5040128;4620119;2;15.85;20.01;66;2;4;2;4620119.00
11305;11305 2;294172;5040128;4620119;2;16.04;20.01;64;2;4;1;4620119.00
11316;11316 1;295844;5045459;4620243;3;24.11;27.2;30;1;1;2;4620243.00
11316;11316 2;295844;5045459;4620243;3;24.79;27.2;31;1;1;1;4620243.00
11316;11316 3;295844;5045459;4620243;3;22.44;27.2;0;5;6;1;4620243.00
11324;11324 1;299754;5047880;4620190.02;3;22.37;26.25;18;2;3;2;4620190.02
11324;11324 2;299754;5047880;4620190.02;3;25.83;26.25;52;1;1;2;4620190.02
11324;11324 3;299754;5047880;4620190.02;3;32.35;26.25;14;5;3;1;4620190.02
11332;11332 1;293210;5046812;4620272;2;18.78;19.01;57;1;4;1;4620272.00
11332;11332 2;293210;5046812;4620272;2;16.32;19.01;62;1;4;2;4620272.00
11374;11374 1;295561;5039591;4620127.01;1;21.84;27.57;66;1;4;2;4620127.01
11401;11401 1;298350;5043005;4620159;2;18.12;17.86;71;1;4;2;4620159.00
11401;11401 2;298350;5043005;4620159;2;18.12;17.86;73;1;4;1;4620159.00
11404;11404 1;294564;5041195;4620124;2;37.89;30.37;59;2;5;2;4620124.00
11404;11404 2;294564;5041195;4620124;2;29.88;30.37;30;1;1;2;4620124.00
11405;11405 1;298033;5035588;4620086;2;19.52;19.94;77;1;4;2;4620086.00
11405;11405 2;298033;5035588;4620086;2;20.38;19.94;80;1;4;1;4620086.00
11410;11410 1;298934;5045837;4620184;2;18.01;18.21;82;2;4;2;4620184.00
11410;11410 2;298934;5045837;4620184;2;20.29;18.21;86;2;4;1;4620184.00
11411;11411 1;295828;5045891;4620241;3;24.38;27.2;35;1;1;2;4620241.00
11411;11411 2;295828;5045891;4620241;3;24.79;27.2;32;1;1;1;4620241.00
11411;11411 3;295828;5045891;4620241;3;22.44;27.2;1;5;6;1;4620241.00
11414;11414 1;302039;5048036;4620010;1;26.59;25.82;59;1;7;2;4620010.00
11441;11441 1;297054;5034733;4620092;2;18.42;17.64;54;1;4;1;4620092.00
11441;11441 2;297054;5034733;4620092;2;15.04;17.64;54;1;1;2;4620092.00
11457;11457 1;299267;5043816;4620148;2;21.5;29.77;18;2;3;2;4620148.00
11457;11457 2;299267;5043816;4620148;2;25.01;29.77;55;1;1;2;4620148.00
11480;11480 1;299321;5043355;4620147;1;25.19;27.55;61;1;2;1;4620147.00
11502;11502 1;298239;5043643;4620174;1;35.64;35.12;90;2;4;2;4620174.00
11507;11507 1;301799;5044897;4620021;3;24.44;25.63;25;1;7;2;4620021.00
11507;11507 2;301799;5044897;4620021;3;34.52;25.63;28;1;1;1;4620021.00
11507;11507 3;301799;5044897;4620021;3;24.03;25.63;1;5;6;1;4620021.00
11513;11513 1;289651;5044202;4620283.02;1;32.94;29.31;90;1;4;2;4620283.02
11518;11518 1;297291;5045784;4620203;4;28.02;21.3;20;1;3;1;4620203.00
11518;11518 2;297291;5045784;4620203;4;22.25;21.3;45;1;1;1;4620203.00
11518;11518 3;297291;5045784;4620203;4;21.66;21.3;46;1;1;2;4620203.00
11518;11518 4;297291;5045784;4620203;4;18.15;21.3;16;2;3;2;4620203.00
11547;11547 1;302444;5052259;4620194;2;15.76;20.63;63;2;4;2;4620194.00
11547;11547 2;302444;5052259;4620194;2;20.45;20.63;59;1;4;1;4620194.00
11568;11568 1;298092;5035738;4620086;4;24.13;29.02;18;2;2;1;4620086.00
11568;11568 2;298092;5035738;4620086;4;35.91;29.02;14;5;3;2;4620086.00
11568;11568 3;298092;5035738;4620086;4;37.83;29.02;41;1;1;1;4620086.00
11568;11568 4;298092;5035738;4620086;4;24.98;29.02;18;2;3;2;4620086.00
11570;11570 1;298219;5044610;4620179;2;19.62;19.94;53;1;1;2;4620179.00
11570;11570 2;298219;5044610;4620179;2;17.5;19.94;50;1;1;1;4620179.00
11590;11590 1;296805;5045790;4620249;3;26.92;27.29;24;1;1;2;4620249.00
11590;11590 2;296805;5045790;4620249;3;23.22;27.29;54;1;1;1;4620249.00
11590;11590 3;296805;5045790;4620249;3;25.89;27.29;54;1;1;2;4620249.00
11592;11592 1;303228;5051400;4620002;3;24.6;25.48;54;1;1;2;4620002.00
11592;11592 2;303228;5051400;4620002;3;22.97;25.48;51;1;1;1;4620002.00
11592;11592 3;303228;5051400;4620002;3;22.09;25.48;18;1;3;2;4620002.00
11595;11595 1;300874;5043119;4620038;2;24.31;20.81;45;2;1;1;4620038.00
11595;11595 2;300874;5043119;4620038;2;24.31;20.81;45;1;1;1;4620038.00
11599;11599 1;294912;5036564;4620103;5;30;28.2;50;1;1;2;4620103.00
11599;11599 2;294912;5036564;4620103;5;32.8;28.2;21;1;3;1;4620103.00
11599;11599 3;294912;5036564;4620103;5;23.97;28.2;16;1;3;2;4620103.00
11599;11599 4;294912;5036564;4620103;5;23.47;28.2;13;5;3;1;4620103.00
11599;11599 5;294912;5036564;4620103;5;26.41;28.2;50;1;1;1;4620103.00
11626;11626 1;302863;5051964;4620003;3;15.15;15.29;55;2;1;1;4620003.00
11626;11626 2;302863;5051964;4620003;3;16.8;15.29;48;2;5;2;4620003.00
11626;11626 3;302863;5051964;4620003;3;14.07;15.29;32;1;1;1;4620003.00
11646;11646 1;291604;5044048;4620268.01;1;30.18;29.31;73;1;4;1;4620268.01
11657;11657 1;296165;5045590;4620242;5;22.39;24.98;36;2;7;2;4620242.00
11657;11657 2;296165;5045590;4620242;5;31.62;24.98;40;2;7;1;4620242.00
11657;11657 3;296165;5045590;4620242;5;26.44;24.98;10;5;3;2;4620242.00
11657;11657 4;296165;5045590;4620242;5;30.65;24.98;5;5;3;1;4620242.00
11657;11657 5;296165;5045590;4620242;5;20.6;24.98;2;5;6;1;4620242.00
11658;11658 1;295431;5044038;4620232;2;22.04;24.86;34;1;1;2;4620232.00
11658;11658 2;295431;5044038;4620232;2;27.47;24.86;36;1;1;1;4620232.00
11668;11668 1;294562;5039404;4620116;1;34.79;35.06;35;2;1;2;4620116.00
11691;11691 1;292786;5048059;4620276;2;18.33;19.01;59;1;4;2;4620276.00
11691;11691 2;292786;5048059;4620276;2;18.45;19.01;64;1;4;1;4620276.00
11694;11694 1;296975;5046795;4620251.02;1;23.43;23.45;44;1;1;1;4620251.02
11697;11697 1;294257;5036876;4620100;1;22.55;25.34;55;2;2;2;4620100.00
11710;11710 1;294319;5040872;4620122;3;32.53;29.58;41;1;1;1;4620122.00
11710;11710 2;294319;5040872;4620122;3;29.1;29.58;31;2;3;2;4620122.00
11710;11710 3;294319;5040872;4620122;3;28.41;29.58;1;5;6;2;4620122.00
11720;11720 1;298622;5043213;4620158;1;26.34;27.55;47;1;1;2;4620158.00
11737;11737 1;300316;5045949;4620188.02;2;15.48;19.94;63;1;7;2;4620188.02
11737;11737 2;300316;5045949;4620188.02;2;15.48;19.94;60;1;1;2;4620188.02
11739;11739 1;299840;5046272;4620188.01;6;23.44;23.05;47;1;7;2;4620188.01
11739;11739 2;299840;5046272;4620188.01;6;24.08;23.05;47;1;2;1;4620188.01
11739;11739 3;299840;5046272;4620188.01;6;19.21;23.05;17;1;3;1;4620188.01
11739;11739 4;299840;5046272;4620188.01;6;28.4;23.05;13;5;3;1;4620188.01
11739;11739 5;299840;5046272;4620188.01;6;21.8;23.05;8;5;3;2;4620188.01
11739;11739 6;299840;5046272;4620188.01;6;30.99;23.05;5;5;3;1;4620188.01
11747;11747 1;296209;5044025;4620218;4;37.31;30.7;26;1;1;1;4620218.00
11747;11747 2;296209;5044025;4620218;4;37.31;30.7;26;1;1;1;4620218.00
11747;11747 3;296209;5044025;4620218;4;40.34;30.7;24;1;3;1;4620218.00
11747;11747 4;296209;5044025;4620218;4;27.22;30.7;30;1;1;2;4620218.00
11752;11752 1;295759;5044207;4620232;3;20.1;18.5;25;1;1;2;4620232.00
11752;11752 2;295759;5044207;4620232;3;22.48;18.5;26;1;3;1;4620232.00
11752;11752 3;295759;5044207;4620232;3;20.1;18.5;26;1;3;2;4620232.00
11753;11753 1;294961;5041669;4620125;2;24.19;20.87;80;1;2;1;4620125.00
11753;11753 2;294961;5041669;4620125;2;21.67;20.87;75;2;4;2;4620125.00
11786;11786 1;299342;5038612;4620077;1;18.62;25.18;62;2;2;2;4620077.00
11800;11800 1;294456;5038481;4620113;3;26.18;28.1;50;1;1;2;4620113.00
11800;11800 2;294456;5038481;4620113;3;29.55;28.1;67;1;4;1;4620113.00
11800;11800 3;294456;5038481;4620113;3;34.23;28.1;28;1;1;1;4620113.00
11803;11803 1;300404;5043452;4620036;1;20.06;26.2;62;1;4;1;4620036.00
11808;11808 1;296380;5045267;4620243;3;24.79;27.2;30;2;2;1;4620243.00
11808;11808 2;296380;5045267;4620243;3;24.11;27.2;32;1;5;2;4620243.00
11808;11808 3;296380;5045267;4620243;3;27.29;27.2;0;5;6;2;4620243.00
11813;11813 1;292923;5048363;4620276;1;23.01;25.84;52;1;1;2;4620276.00
11821;11821 1;294455;5038525;4620113;1;28.27;25.95;47;1;1;1;4620113.00
11828;11828 1;296989;5045243;4620207;2;22.28;24.86;35;1;1;2;4620207.00
11828;11828 2;296989;5045243;4620207;2;27.47;24.86;39;1;1;1;4620207.00
11866;11866 1;292807;5035393;4620098;2;25.76;29.34;36;2;3;2;4620098.00
11866;11866 2;292807;5035393;4620098;2;24.42;29.34;11;5;3;1;4620098.00
11885;11885 1;291305;5044740;4620280;5;16.71;15.83;40;1;1;2;4620280.00
11885;11885 2;291305;5044740;4620280;5;17.7;15.83;40;1;1;1;4620280.00
11885;11885 3;291305;5044740;4620280;5;17.85;15.83;11;5;3;1;4620280.00
11885;11885 4;291305;5044740;4620280;5;15.11;15.83;14;5;3;2;4620280.00
11885;11885 5;291305;5044740;4620280;5;15.81;15.83;5;5;3;2;4620280.00
11897;11897 1;297141;5045668;4620206;1;28.24;27.03;47;1;1;1;4620206.00
11900;11900 1;294842;5041331;4620124;2;33.4;30.37;42;1;1;1;4620124.00
11900;11900 2;294842;5041331;4620124;2;25.12;30.37;17;2;3;2;4620124.00
11924;11924 1;298781;5043780;4620157;1;33.41;27.55;41;1;1;1;4620157.00
11928;11928 1;297054;5034141;4620090;1;29.09;28.46;70;1;4;1;4620090.00
11932;11932 1;302262;5049437;4620011;2;26.77;27.24;35;1;1;1;4620011.00
11932;11932 2;302262;5049437;4620011;2;29.44;27.24;29;1;3;2;4620011.00
11938;11938 1;294771;5047471;4620262;4;27.83;25.07;32;1;2;1;4620262.00
11938;11938 2;294771;5047471;4620262;4;25.8;25.07;30;1;2;2;4620262.00
11938;11938 3;294771;5047471;4620262;4;29.68;25.07;7;5;3;1;4620262.00
11938;11938 4;294771;5047471;4620262;4;21.21;25.07;1;5;6;2;4620262.00
11950;11950 1;294773;5040206;4620123;1;40.57;35.06;28;1;3;2;4620123.00
11969;11969 1;295386;5036839;4620104;2;25.76;29.34;38;1;7;2;4620104.00
11969;11969 2;295386;5036839;4620104;2;36.58;29.34;40;1;1;1;4620104.00
11973;11973 1;298335;5047738;4620198;4;21.24;21.34;38;1;1;1;4620198.00
11973;11973 2;298335;5047738;4620198;4;18.86;21.34;30;1;1;2;4620198.00
11973;11973 3;298335;5047738;4620198;4;25.36;21.34;12;5;3;2;4620198.00
11973;11973 4;298335;5047738;4620198;4;28.69;21.34;9;5;3;1;4620198.00
11990;11990 1;294344;5046648;4620264.01;1;32.94;29.31;81;2;4;2;4620264.01
12007;12007 1;299553;5037250;4620074;1;27.86;28.46;72;1;4;2;4620074.00
12021;12021 1;299426;5044335;4620152;2;26.34;29.77;53;1;4;2;4620152.00
12021;12021 2;299426;5044335;4620152;2;21.5;29.77;19;2;3;2;4620152.00
12023;12023 1;297642;5034798;4620089;2;20.38;19.94;82;2;4;1;4620089.00
12023;12023 2;297642;5034798;4620089;2;19.52;19.94;80;2;4;2;4620089.00
12033;12033 1;294632;5037070;4620102;4;26.41;28.2;51;1;1;1;4620102.00
12033;12033 2;294632;5037070;4620102;4;26.4;28.2;48;1;1;2;4620102.00
12033;12033 3;294632;5037070;4620102;4;25.37;28.2;18;2;3;1;4620102.00
